Order_ID,Order_Date,Scheduled_delivery_Slot_Time,Actual_Delivery_Time,Driver_ID,Customer_Rating,Driver_Company
AMZ-20251223-0023,23/12/2025,07:00 - 17:00,23/12/2025 12:49,XYZ-12,4,XYZ
AMZ-20251223-0024,23/12/2025,07:00 - 17:00,23/12/2025 11:38,ABC-16,5,ABC
AMZ-20251223-0025,23/12/2025,13:00 - 16:00,23/12/2025 15:17,ABC-18,5,ABC
AMZ-20251223-0026,23/12/2025,07:00 - 17:00,23/12/2025 10:41,XYZ-11,5,XYZ
AMZ-20251223-0027,23/12/2025,07:00 - 17:00,23/12/2025 17:41,ABC-15,3,ABC
AMZ-20251223-0028,23/12/2025,07:00 - 17:00,23/12/2025 11:15,XYZ-01,5,XYZ
AMZ-20251223-0029,23/12/2025,07:00 - 17:00,23/12/2025 13:30,ABC-16,4,ABC
AMZ-20251223-0030,23/12/2025,07:00 - 17:00,23/12/2025 11:32,ABC-14,4,ABC
AMZ-20251223-0031,23/12/2025,07:00 - 17:00,23/12/2025 13:41,ABC-05,4,ABC
AMZ-20251223-0032,23/12/2025,13:00 - 16:00,23/12/2025 15:28,XYZ-15,4,XYZ
AMZ-20251223-0033,23/12/2025,13:00 - 16:00,23/12/2025 16:08,ABC-07,1,ABC
AMZ-20251223-0034,23/12/2025,09:00 - 12:00,23/12/2025 10:46,ABC-05,4,ABC
AMZ-20251223-0035,23/12/2025,07:00 - 17:00,23/12/2025 10:13,ABC-02,5,ABC
AMZ-20251223-0036,23/12/2025,07:00 - 17:00,23/12/2025 17:10,XYZ-06,3,XYZ
AMZ-20251223-0037,23/12/2025,07:00 - 17:00,23/12/2025 10:44,ABC-11,4,ABC
AMZ-20251223-0038,23/12/2025,07:00 - 17:00,23/12/2025 11:59,ABC-11,5,ABC
AMZ-20251223-0039,23/12/2025,07:00 - 17:00,23/12/2025 12:25,ABC-18,4,ABC
AMZ-20251223-0040,23/12/2025,09:00 - 12:00,23/12/2025 09:45,XYZ-05,5,XYZ
AMZ-20251223-0041,23/12/2025,07:00 - 17:00,23/12/2025 17:17,ABC-10,3,ABC
AMZ-20251223-0042,23/12/2025,09:00 - 12:00,23/12/2025 09:52,XYZ-02,4,XYZ
AMZ-20251223-0043,23/12/2025,09:00 - 12:00,23/12/2025 12:23,XYZ-01,3,XYZ
AMZ-20251223-0044,23/12/2025,07:00 - 17:00,23/12/2025 10:03,XYZ-01,5,XYZ
AMZ-20251223-0045,23/12/2025,07:00 - 17:00,23/12/2025 09:52,XYZ-04,4,XYZ
AMZ-20251223-0046,23/12/2025,13:00 - 16:00,23/12/2025 17:01,XYZ-01,4,XYZ
AMZ-20251223-0047,23/12/2025,09:00 - 12:00,23/12/2025 09:52,XYZ-05,4,XYZ
AMZ-20251223-0048,23/12/2025,07:00 - 17:00,23/12/2025 09:16,ABC-06,,ABC
AMZ-20251223-0049,23/12/2025,07:00 - 17:00,23/12/2025 17:31,ABC-05,3,ABC
AMZ-20251223-0050,23/12/2025,07:00 - 17:00,23/12/2025 17:19,XYZ-15,3,XYZ
AMZ-20251223-0051,23/12/2025,07:00 - 17:00,23/12/2025 13:17,XYZ-02,4,XYZ
AMZ-20251223-0052,23/12/2025,07:00 - 17:00,23/12/2025 13:18,ABC-14,4,ABC
AMZ-20251223-0053,23/12/2025,07:00 - 17:00,23/12/2025 13:33,ABC-07,4,ABC
AMZ-20251223-0054,23/12/2025,13:00 - 16:00,23/12/2025 14:12,XYZ-01,5,XYZ
AMZ-20251223-0055,23/12/2025,09:00 - 12:00,23/12/2025 12:12,XYZ-04,2,XYZ
AMZ-20251223-0056,23/12/2025,07:00 - 17:00,23/12/2025 11:59,ABC-02,4,ABC
AMZ-20251223-0057,23/12/2025,07:00 - 17:00,23/12/2025 13:58,XYZ-02,4,XYZ
AMZ-20251223-0058,23/12/2025,09:00 - 12:00,23/12/2025 10:32,ABC-07,4,ABC
AMZ-20251223-0059,23/12/2025,13:00 - 16:00,23/12/2025 16:44,ABC-15,4,ABC
AMZ-20251223-0060,23/12/2025,07:00 - 17:00,23/12/2025 17:31,ABC-10,4,ABC
AMZ-20251223-0061,23/12/2025,07:00 - 17:00,23/12/2025 10:25,XYZ-15,5,XYZ
AMZ-20251223-0062,23/12/2025,07:00 - 17:00,23/12/2025 17:19,ABC-14,2,ABC
AMZ-20251223-0063,23/12/2025,07:00 - 17:00,23/12/2025 17:14,XYZ-06,4,XYZ
AMZ-20251223-0064,23/12/2025,07:00 - 17:00,23/12/2025 12:42,XYZ-06,5,XYZ
AMZ-20251223-0065,23/12/2025,09:00 - 12:00,23/12/2025 10:44,ABC-18,5,ABC
AMZ-20251223-0066,23/12/2025,07:00 - 17:00,23/12/2025 12:07,XYZ-01,5,XYZ
AMZ-20251223-0067,23/12/2025,13:00 - 16:00,23/12/2025 14:26,ABC-18,5,ABC
AMZ-20251223-0068,23/12/2025,07:00 - 17:00,23/12/2025 12:23,XYZ-06,5,XYZ
AMZ-20251223-0069,23/12/2025,07:00 - 17:00,23/12/2025 11:35,XYZ-04,5,XYZ
AMZ-20251223-0070,23/12/2025,09:00 - 12:00,23/12/2025 10:04,ABC-14,4,ABC
AMZ-20251223-0071,23/12/2025,07:00 - 17:00,23/12/2025 17:16,ABC-07,4,ABC
AMZ-20251223-0072,23/12/2025,07:00 - 17:00,23/12/2025 14:56,ABC-15,5,ABC
AMZ-20251223-0073,23/12/2025,07:00 - 17:00,23/12/2025 16:33,XYZ-04,4,XYZ
AMZ-20251223-0074,23/12/2025,13:00 - 16:00,23/12/2025 14:35,XYZ-05,5,XYZ
AMZ-20251223-0075,23/12/2025,09:00 - 12:00,23/12/2025 10:47,ABC-18,4,ABC
AMZ-20251223-0076,23/12/2025,07:00 - 17:00,23/12/2025 09:19,XYZ-01,5,XYZ
AMZ-20251223-0077,23/12/2025,07:00 - 17:00,23/12/2025 12:30,ABC-11,4,ABC
AMZ-20251223-0078,23/12/2025,07:00 - 17:00,23/12/2025 16:48,XYZ-02,4,XYZ
AMZ-20251223-0079,23/12/2025,07:00 - 17:00,23/12/2025 08:41,XYZ-04,5,XYZ
AMZ-20251223-0080,23/12/2025,07:00 - 17:00,23/12/2025 17:06,XYZ-04,4,XYZ
AMZ-20251223-0081,23/12/2025,13:00 - 16:00,23/12/2025 14:51,ABC-16,3,ABC
AMZ-20251223-0082,23/12/2025,07:00 - 17:00,23/12/2025 11:08,XYZ-03,3,XYZ
AMZ-20251223-0083,23/12/2025,07:00 - 17:00,23/12/2025 11:27,XYZ-02,5,XYZ
AMZ-20251223-0084,23/12/2025,07:00 - 17:00,23/12/2025 12:11,XYZ-04,4,XYZ
AMZ-20251223-0085,23/12/2025,07:00 - 17:00,23/12/2025 14:32,ABC-07,4,ABC
AMZ-20251223-0086,23/12/2025,07:00 - 17:00,23/12/2025 07:35,XYZ-02,4,XYZ
AMZ-20251223-0087,23/12/2025,07:00 - 17:00,23/12/2025 10:57,XYZ-05,4,XYZ
AMZ-20251223-0088,23/12/2025,09:00 - 12:00,23/12/2025 09:49,XYZ-15,5,XYZ
AMZ-20251223-0089,23/12/2025,07:00 - 17:00,23/12/2025 17:11,ABC-18,4,ABC
AMZ-20251223-0090,23/12/2025,07:00 - 17:00,23/12/2025 11:50,ABC-18,5,ABC
AMZ-20251223-0091,23/12/2025,07:00 - 17:00,23/12/2025 17:33,ABC-14,4,ABC
AMZ-20251223-0092,23/12/2025,07:00 - 17:00,23/12/2025 17:12,XYZ-01,,XYZ
AMZ-20251223-0093,23/12/2025,07:00 - 17:00,23/12/2025 11:49,ABC-14,5,ABC
AMZ-20251223-0094,23/12/2025,09:00 - 12:00,23/12/2025 10:12,XYZ-01,5,XYZ
AMZ-20251223-0095,23/12/2025,13:00 - 16:00,23/12/2025 14:01,ABC-02,5,ABC
AMZ-20251223-0096,23/12/2025,07:00 - 17:00,23/12/2025 17:12,XYZ-01,1,XYZ
AMZ-20251223-0097,23/12/2025,07:00 - 17:00,23/12/2025 14:25,XYZ-02,4,XYZ
AMZ-20251223-0098,23/12/2025,13:00 - 16:00,23/12/2025 17:22,ABC-05,2,ABC
AMZ-20251223-0099,23/12/2025,07:00 - 17:00,23/12/2025 13:19,ABC-06,5,ABC
AMZ-20251223-0100,23/12/2025,07:00 - 17:00,23/12/2025 07:38,XYZ-12,4,XYZ
AMZ-20251223-0101,23/12/2025,07:00 - 17:00,23/12/2025 08:15,ABC-06,4,ABC
AMZ-20251223-0102,23/12/2025,07:00 - 17:00,23/12/2025 13:38,ABC-07,4,ABC
AMZ-20251223-0103,23/12/2025,13:00 - 16:00,23/12/2025 17:06,ABC-02,4,ABC
AMZ-20251223-0104,23/12/2025,07:00 - 17:00,23/12/2025 12:05,ABC-06,4,ABC
AMZ-20251223-0105,23/12/2025,09:00 - 12:00,23/12/2025 10:45,XYZ-04,5,XYZ
AMZ-20251223-0106,23/12/2025,07:00 - 17:00,23/12/2025 14:41,ABC-06,4,ABC
AMZ-20251223-0107,23/12/2025,09:00 - 12:00,23/12/2025 12:23,ABC-15,,ABC
AMZ-20251223-0108,23/12/2025,07:00 - 17:00,23/12/2025 08:19,ABC-15,5,ABC
AMZ-20251223-0109,23/12/2025,07:00 - 17:00,23/12/2025 14:38,ABC-06,4,ABC
AMZ-20251223-0110,23/12/2025,07:00 - 17:00,23/12/2025 10:19,XYZ-12,4,XYZ
AMZ-20251223-0111,23/12/2025,07:00 - 17:00,23/12/2025 12:49,XYZ-05,5,XYZ
AMZ-20251223-0112,23/12/2025,07:00 - 17:00,23/12/2025 11:07,ABC-15,5,ABC
AMZ-20251223-0113,23/12/2025,07:00 - 17:00,23/12/2025 15:26,ABC-15,5,ABC
AMZ-20251223-0114,23/12/2025,07:00 - 17:00,23/12/2025 17:13,ABC-14,3,ABC
AMZ-20251223-0115,23/12/2025,07:00 - 17:00,23/12/2025 14:18,ABC-11,5,ABC
AMZ-20251223-0116,23/12/2025,13:00 - 16:00,23/12/2025 16:22,ABC-18,4,ABC
AMZ-20251223-0117,23/12/2025,07:00 - 17:00,23/12/2025 12:28,XYZ-01,4,XYZ
AMZ-20251223-0118,23/12/2025,13:00 - 16:00,23/12/2025 13:45,XYZ-01,5,XYZ
AMZ-20251223-0119,23/12/2025,07:00 - 17:00,23/12/2025 17:22,XYZ-05,4,XYZ
AMZ-20251223-0120,23/12/2025,09:00 - 12:00,23/12/2025 10:38,ABC-18,4,ABC
AMZ-20251223-0121,23/12/2025,09:00 - 12:00,23/12/2025 10:14,XYZ-02,4,XYZ
AMZ-20251223-0122,23/12/2025,07:00 - 17:00,23/12/2025 15:27,XYZ-06,5,XYZ
AMZ-20251223-0123,23/12/2025,09:00 - 12:00,23/12/2025 10:24,XYZ-01,4,XYZ
AMZ-20251223-0124,23/12/2025,07:00 - 17:00,23/12/2025 11:38,XYZ-04,4,XYZ
AMZ-20251223-0125,23/12/2025,07:00 - 17:00,23/12/2025 11:38,ABC-02,3,ABC
AMZ-20251223-0126,23/12/2025,07:00 - 17:00,23/12/2025 11:12,ABC-15,5,ABC
AMZ-20251223-0127,23/12/2025,07:00 - 17:00,23/12/2025 13:42,ABC-14,3,ABC
AMZ-20251223-0128,23/12/2025,13:00 - 16:00,23/12/2025 16:16,ABC-06,2,ABC
AMZ-20251223-0129,23/12/2025,07:00 - 17:00,23/12/2025 17:11,XYZ-12,4,XYZ
AMZ-20251223-0130,23/12/2025,07:00 - 17:00,23/12/2025 17:27,XYZ-06,2,XYZ
AMZ-20251223-0131,23/12/2025,07:00 - 17:00,23/12/2025 11:37,ABC-16,5,ABC
AMZ-20251223-0132,23/12/2025,07:00 - 17:00,23/12/2025 10:59,ABC-14,5,ABC
AMZ-20251223-0133,23/12/2025,07:00 - 17:00,23/12/2025 13:22,ABC-15,5,ABC
AMZ-20251223-0134,23/12/2025,13:00 - 16:00,23/12/2025 13:39,XYZ-12,4,XYZ
AMZ-20251223-0135,23/12/2025,13:00 - 16:00,23/12/2025 15:39,XYZ-03,5,XYZ
AMZ-20251223-0136,23/12/2025,07:00 - 17:00,23/12/2025 13:13,XYZ-13,4,XYZ
AMZ-20251223-0137,23/12/2025,07:00 - 17:00,23/12/2025 12:12,XYZ-01,5,XYZ
AMZ-20251223-0138,23/12/2025,07:00 - 17:00,23/12/2025 13:36,ABC-18,5,ABC
AMZ-20251223-0139,23/12/2025,09:00 - 12:00,23/12/2025 10:19,ABC-15,4,ABC
AMZ-20251223-0140,23/12/2025,13:00 - 16:00,23/12/2025 14:52,XYZ-04,5,XYZ
AMZ-20251223-0141,23/12/2025,07:00 - 17:00,23/12/2025 12:37,XYZ-05,5,XYZ
AMZ-20251223-0142,23/12/2025,07:00 - 17:00,23/12/2025 13:17,XYZ-01,4,XYZ
AMZ-20251223-0143,23/12/2025,09:00 - 12:00,23/12/2025 12:27,XYZ-02,3,XYZ
AMZ-20251223-0144,23/12/2025,07:00 - 17:00,23/12/2025 17:16,XYZ-01,4,XYZ
AMZ-20251223-0145,23/12/2025,07:00 - 17:00,23/12/2025 14:05,XYZ-02,4,XYZ
AMZ-20251223-0146,23/12/2025,07:00 - 17:00,23/12/2025 13:23,XYZ-06,5,XYZ
AMZ-20251223-0147,23/12/2025,13:00 - 16:00,23/12/2025 16:14,ABC-15,3,ABC
AMZ-20251223-0148,23/12/2025,07:00 - 17:00,23/12/2025 17:41,ABC-14,4,ABC
AMZ-20251223-0149,23/12/2025,07:00 - 17:00,23/12/2025 17:21,XYZ-04,4,XYZ
AMZ-20251223-0150,23/12/2025,07:00 - 17:00,23/12/2025 11:16,ABC-18,4,ABC
AMZ-20251223-0151,23/12/2025,07:00 - 17:00,23/12/2025 12:33,XYZ-13,4,XYZ
AMZ-20251223-0152,23/12/2025,07:00 - 17:00,23/12/2025 13:20,ABC-07,5,ABC
AMZ-20251223-0153,23/12/2025,09:00 - 12:00,23/12/2025 12:29,XYZ-06,3,XYZ
AMZ-20251223-0154,23/12/2025,07:00 - 17:00,23/12/2025 12:54,ABC-16,4,ABC
AMZ-20251223-0155,23/12/2025,07:00 - 17:00,23/12/2025 17:11,XYZ-06,5,XYZ
AMZ-20251223-0156,23/12/2025,07:00 - 17:00,23/12/2025 14:58,XYZ-01,3,XYZ
AMZ-20251223-0157,23/12/2025,07:00 - 17:00,23/12/2025 10:55,XYZ-11,4,XYZ
AMZ-20251223-0158,23/12/2025,07:00 - 17:00,23/12/2025 14:49,ABC-10,4,ABC
AMZ-20251223-0159,23/12/2025,07:00 - 17:00,23/12/2025 09:34,XYZ-05,3,XYZ
AMZ-20251223-0160,23/12/2025,09:00 - 12:00,23/12/2025 11:34,XYZ-12,5,XYZ
AMZ-20251223-0161,23/12/2025,07:00 - 17:00,23/12/2025 12:11,XYZ-12,3,XYZ
AMZ-20251223-0162,23/12/2025,09:00 - 12:00,23/12/2025 11:02,XYZ-05,4,XYZ
AMZ-20251223-0163,23/12/2025,07:00 - 17:00,23/12/2025 11:47,ABC-16,5,ABC
AMZ-20251223-0164,23/12/2025,09:00 - 12:00,23/12/2025 12:15,ABC-15,3,ABC
AMZ-20251223-0165,23/12/2025,07:00 - 17:00,23/12/2025 13:51,ABC-18,,ABC
AMZ-20251223-0166,23/12/2025,07:00 - 17:00,23/12/2025 12:43,ABC-16,4,ABC
AMZ-20251223-0167,23/12/2025,07:00 - 17:00,23/12/2025 13:45,ABC-11,4,ABC
AMZ-20251223-0168,23/12/2025,07:00 - 17:00,23/12/2025 13:21,ABC-05,3,ABC
AMZ-20251223-0169,23/12/2025,13:00 - 16:00,23/12/2025 13:30,ABC-10,5,ABC
AMZ-20251223-0170,23/12/2025,09:00 - 12:00,23/12/2025 11:19,XYZ-06,4,XYZ
AMZ-20251223-0171,23/12/2025,07:00 - 17:00,23/12/2025 12:52,ABC-07,4,ABC
AMZ-20251223-0172,23/12/2025,07:00 - 17:00,23/12/2025 11:44,XYZ-13,4,XYZ
AMZ-20251223-0173,23/12/2025,07:00 - 17:00,23/12/2025 12:10,ABC-02,,ABC
AMZ-20251223-0174,23/12/2025,07:00 - 17:00,23/12/2025 08:13,XYZ-12,4,XYZ
AMZ-20251223-0175,23/12/2025,07:00 - 17:00,23/12/2025 10:07,XYZ-11,4,XYZ
AMZ-20251223-0176,23/12/2025,07:00 - 17:00,23/12/2025 11:17,XYZ-04,5,XYZ
AMZ-20251223-0177,23/12/2025,13:00 - 16:00,23/12/2025 14:34,XYZ-11,4,XYZ
AMZ-20251223-0178,23/12/2025,07:00 - 17:00,23/12/2025 17:46,ABC-10,2,ABC
AMZ-20251223-0179,23/12/2025,09:00 - 12:00,23/12/2025 12:13,XYZ-12,4,XYZ
AMZ-20251223-0180,23/12/2025,13:00 - 16:00,23/12/2025 16:16,XYZ-02,4,XYZ
AMZ-20251223-0181,23/12/2025,07:00 - 17:00,23/12/2025 12:18,XYZ-02,5,XYZ
AMZ-20251223-0182,23/12/2025,07:00 - 17:00,23/12/2025 17:25,ABC-18,2,ABC
AMZ-20251223-0183,23/12/2025,07:00 - 17:00,23/12/2025 13:32,XYZ-03,5,XYZ
AMZ-20251223-0184,23/12/2025,09:00 - 12:00,23/12/2025 09:16,XYZ-12,4,XYZ
AMZ-20251223-0185,23/12/2025,07:00 - 17:00,23/12/2025 12:47,ABC-14,5,ABC
AMZ-20251223-0186,23/12/2025,09:00 - 12:00,23/12/2025 10:33,XYZ-15,3,XYZ
AMZ-20251223-0187,23/12/2025,07:00 - 17:00,23/12/2025 14:51,ABC-06,5,ABC
AMZ-20251223-0188,23/12/2025,09:00 - 12:00,23/12/2025 11:39,XYZ-04,4,XYZ
AMZ-20251223-0189,23/12/2025,07:00 - 17:00,23/12/2025 15:04,XYZ-04,4,XYZ
AMZ-20251223-0190,23/12/2025,07:00 - 17:00,23/12/2025 14:07,XYZ-04,4,XYZ
AMZ-20251223-0191,23/12/2025,13:00 - 16:00,23/12/2025 14:22,ABC-02,5,ABC
AMZ-20251223-0192,23/12/2025,07:00 - 17:00,23/12/2025 09:47,ABC-18,4,ABC
AMZ-20251223-0193,23/12/2025,07:00 - 17:00,23/12/2025 17:21,XYZ-05,3,XYZ
AMZ-20251223-0194,23/12/2025,07:00 - 17:00,23/12/2025 17:11,ABC-11,5,ABC
AMZ-20251223-0195,23/12/2025,13:00 - 16:00,23/12/2025 16:34,XYZ-06,3,XYZ
AMZ-20251223-0196,23/12/2025,13:00 - 16:00,23/12/2025 14:04,XYZ-01,5,XYZ
AMZ-20251223-0197,23/12/2025,07:00 - 17:00,23/12/2025 09:11,ABC-15,,ABC
AMZ-20251223-0198,23/12/2025,07:00 - 17:00,23/12/2025 17:05,XYZ-04,3,XYZ
AMZ-20251223-0199,23/12/2025,07:00 - 17:00,23/12/2025 16:09,XYZ-15,5,XYZ
AMZ-20251223-0200,23/12/2025,07:00 - 17:00,23/12/2025 17:24,XYZ-12,3,XYZ
AMZ-20251223-0201,23/12/2025,07:00 - 17:00,23/12/2025 12:48,XYZ-15,4,XYZ
AMZ-20251223-0202,23/12/2025,07:00 - 17:00,23/12/2025 16:15,ABC-14,3,ABC
AMZ-20251223-0203,23/12/2025,07:00 - 17:00,23/12/2025 11:54,ABC-18,5,ABC
AMZ-20251223-0204,23/12/2025,07:00 - 17:00,23/12/2025 11:28,ABC-02,4,ABC
AMZ-20251223-0205,23/12/2025,07:00 - 17:00,23/12/2025 17:32,XYZ-03,2,XYZ
AMZ-20251223-0206,23/12/2025,07:00 - 17:00,23/12/2025 10:27,ABC-14,4,ABC
AMZ-20251223-0207,23/12/2025,09:00 - 12:00,23/12/2025 11:24,XYZ-12,4,XYZ
AMZ-20251223-0208,23/12/2025,09:00 - 12:00,23/12/2025 11:20,XYZ-05,5,XYZ
AMZ-20251223-0209,23/12/2025,07:00 - 17:00,23/12/2025 17:30,XYZ-13,4,XYZ
AMZ-20251223-0210,23/12/2025,13:00 - 16:00,23/12/2025 14:07,XYZ-15,5,XYZ
AMZ-20251223-0211,23/12/2025,07:00 - 17:00,23/12/2025 11:15,XYZ-01,3,XYZ
AMZ-20251223-0212,23/12/2025,07:00 - 17:00,23/12/2025 17:41,XYZ-04,3,XYZ
AMZ-20251223-0213,23/12/2025,13:00 - 16:00,23/12/2025 16:59,XYZ-05,3,XYZ
AMZ-20251223-0214,23/12/2025,07:00 - 17:00,23/12/2025 09:13,ABC-05,4,ABC
AMZ-20251223-0215,23/12/2025,13:00 - 16:00,23/12/2025 16:12,ABC-10,3,ABC
AMZ-20251223-0216,23/12/2025,13:00 - 16:00,23/12/2025 16:36,ABC-14,4,ABC
AMZ-20251223-0217,23/12/2025,07:00 - 17:00,23/12/2025 11:57,ABC-18,4,ABC
AMZ-20251223-0218,23/12/2025,09:00 - 12:00,23/12/2025 11:18,XYZ-11,5,XYZ
AMZ-20251223-0219,23/12/2025,07:00 - 17:00,23/12/2025 16:06,ABC-16,4,ABC
AMZ-20251223-0220,23/12/2025,07:00 - 17:00,23/12/2025 09:28,XYZ-03,4,XYZ
AMZ-20251223-0221,23/12/2025,07:00 - 17:00,23/12/2025 11:33,ABC-06,4,ABC
AMZ-20251223-0222,23/12/2025,07:00 - 17:00,23/12/2025 08:04,ABC-16,3,ABC
AMZ-20251223-0223,23/12/2025,09:00 - 12:00,23/12/2025 11:33,XYZ-11,5,XYZ
AMZ-20251223-0224,23/12/2025,07:00 - 17:00,23/12/2025 17:27,ABC-16,4,ABC
AMZ-20251223-0225,23/12/2025,07:00 - 17:00,23/12/2025 15:31,ABC-16,5,ABC
AMZ-20251223-0226,23/12/2025,07:00 - 17:00,23/12/2025 12:50,ABC-05,5,ABC
AMZ-20251223-0227,23/12/2025,07:00 - 17:00,23/12/2025 11:49,ABC-18,5,ABC
AMZ-20251223-0228,23/12/2025,09:00 - 12:00,23/12/2025 10:31,ABC-18,4,ABC
AMZ-20251223-0229,23/12/2025,09:00 - 12:00,23/12/2025 10:28,XYZ-01,5,XYZ
AMZ-20251223-0230,23/12/2025,13:00 - 16:00,23/12/2025 13:38,ABC-14,4,ABC
AMZ-20251223-0231,23/12/2025,07:00 - 17:00,23/12/2025 09:11,ABC-14,4,ABC
AMZ-20251223-0232,23/12/2025,07:00 - 17:00,23/12/2025 15:28,XYZ-15,5,XYZ
AMZ-20251223-0233,23/12/2025,07:00 - 17:00,23/12/2025 12:47,ABC-18,4,ABC
AMZ-20251223-0234,23/12/2025,07:00 - 17:00,23/12/2025 08:47,XYZ-04,5,XYZ
AMZ-20251223-0235,23/12/2025,07:00 - 17:00,23/12/2025 17:38,XYZ-12,2,XYZ
AMZ-20251223-0236,23/12/2025,07:00 - 17:00,23/12/2025 17:25,XYZ-15,3,XYZ
AMZ-20251223-0237,23/12/2025,07:00 - 17:00,23/12/2025 12:56,ABC-14,3,ABC
AMZ-20251223-0238,23/12/2025,09:00 - 12:00,23/12/2025 12:47,XYZ-12,3,XYZ
AMZ-20251223-0239,23/12/2025,07:00 - 17:00,23/12/2025 13:55,XYZ-13,4,XYZ
AMZ-20251223-0240,23/12/2025,07:00 - 17:00,23/12/2025 12:26,ABC-06,4,ABC
AMZ-20251223-0241,23/12/2025,07:00 - 17:00,23/12/2025 10:07,ABC-15,5,ABC
AMZ-20251223-0242,23/12/2025,07:00 - 17:00,23/12/2025 11:27,ABC-18,4,ABC
AMZ-20251223-0243,23/12/2025,13:00 - 16:00,23/12/2025 14:47,ABC-14,4,ABC
AMZ-20251223-0244,23/12/2025,13:00 - 16:00,23/12/2025 14:51,XYZ-04,3,XYZ
AMZ-20251223-0245,23/12/2025,07:00 - 17:00,23/12/2025 09:59,XYZ-03,4,XYZ
AMZ-20251223-0246,23/12/2025,07:00 - 17:00,23/12/2025 17:12,XYZ-01,4,XYZ
AMZ-20251223-0247,23/12/2025,07:00 - 17:00,23/12/2025 15:24,ABC-07,4,ABC
AMZ-20251223-0248,23/12/2025,07:00 - 17:00,23/12/2025 17:35,ABC-05,2,ABC
AMZ-20251223-0249,23/12/2025,07:00 - 17:00,23/12/2025 14:56,ABC-14,5,ABC
AMZ-20251223-0250,23/12/2025,07:00 - 17:00,23/12/2025 15:26,XYZ-01,5,XYZ
AMZ-20251223-0251,23/12/2025,09:00 - 12:00,23/12/2025 09:57,ABC-10,4,ABC
AMZ-20251223-0252,23/12/2025,13:00 - 16:00,23/12/2025 14:56,XYZ-03,4,XYZ
AMZ-20251223-0253,23/12/2025,07:00 - 17:00,23/12/2025 12:08,ABC-18,4,ABC
AMZ-20251223-0254,23/12/2025,13:00 - 16:00,23/12/2025 14:45,ABC-14,4,ABC
AMZ-20251223-0255,23/12/2025,07:00 - 17:00,23/12/2025 09:49,ABC-02,5,ABC
AMZ-20251223-0256,23/12/2025,13:00 - 16:00,23/12/2025 16:15,XYZ-11,5,XYZ
AMZ-20251223-0257,23/12/2025,07:00 - 17:00,23/12/2025 13:24,ABC-06,4,ABC
AMZ-20251223-0258,23/12/2025,13:00 - 16:00,23/12/2025 13:35,XYZ-12,4,XYZ
AMZ-20251223-0259,23/12/2025,07:00 - 17:00,23/12/2025 10:24,ABC-16,4,ABC
AMZ-20251223-0260,23/12/2025,09:00 - 12:00,23/12/2025 12:35,XYZ-12,2,XYZ
AMZ-20251223-0261,23/12/2025,07:00 - 17:00,23/12/2025 13:13,ABC-14,5,ABC
AMZ-20251223-0262,23/12/2025,13:00 - 16:00,23/12/2025 17:25,ABC-18,2,ABC
AMZ-20251223-0263,23/12/2025,07:00 - 17:00,23/12/2025 10:24,XYZ-15,5,XYZ
AMZ-20251223-0264,23/12/2025,07:00 - 17:00,23/12/2025 14:07,ABC-06,4,ABC
AMZ-20251223-0265,23/12/2025,07:00 - 17:00,23/12/2025 15:03,XYZ-13,4,XYZ
AMZ-20251223-0266,23/12/2025,07:00 - 17:00,23/12/2025 13:51,ABC-16,4,ABC
AMZ-20251223-0267,23/12/2025,07:00 - 17:00,23/12/2025 10:00,ABC-07,5,ABC
AMZ-20251223-0268,23/12/2025,07:00 - 17:00,23/12/2025 08:54,ABC-18,3,ABC
AMZ-20251223-0269,23/12/2025,07:00 - 17:00,23/12/2025 10:14,ABC-05,4,ABC
AMZ-20251223-0270,23/12/2025,07:00 - 17:00,23/12/2025 12:37,ABC-02,5,ABC
AMZ-20251223-0271,23/12/2025,07:00 - 17:00,23/12/2025 17:20,ABC-11,2,ABC
AMZ-20251223-0272,23/12/2025,07:00 - 17:00,23/12/2025 10:10,ABC-15,4,ABC
AMZ-20251223-0273,23/12/2025,07:00 - 17:00,23/12/2025 17:22,ABC-02,2,ABC
AMZ-20251223-0274,23/12/2025,09:00 - 12:00,23/12/2025 10:39,XYZ-15,5,XYZ
AMZ-20251223-0275,23/12/2025,07:00 - 17:00,23/12/2025 11:54,ABC-06,5,ABC
AMZ-20251223-0276,23/12/2025,07:00 - 17:00,23/12/2025 08:14,ABC-11,4,ABC
AMZ-20251223-0277,23/12/2025,07:00 - 17:00,23/12/2025 13:04,XYZ-04,4,XYZ
AMZ-20251223-0278,23/12/2025,13:00 - 16:00,23/12/2025 14:45,ABC-11,4,ABC
AMZ-20251223-0279,23/12/2025,07:00 - 17:00,23/12/2025 17:05,XYZ-12,,XYZ
AMZ-20251223-0280,23/12/2025,07:00 - 17:00,23/12/2025 09:10,XYZ-13,4,XYZ
AMZ-20251223-0281,23/12/2025,07:00 - 17:00,23/12/2025 17:12,ABC-05,3,ABC
AMZ-20251223-0282,23/12/2025,07:00 - 17:00,23/12/2025 13:02,ABC-18,5,ABC
AMZ-20251223-0283,23/12/2025,07:00 - 17:00,23/12/2025 11:55,ABC-10,4,ABC
AMZ-20251223-0284,23/12/2025,13:00 - 16:00,23/12/2025 13:58,XYZ-11,5,XYZ
AMZ-20251223-0285,23/12/2025,13:00 - 16:00,23/12/2025 14:46,XYZ-12,4,XYZ
